CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15411.0,26,4,1342.43,4,3,4,11,2,Loyal Customers
15412.0,171,1,190.53,2,1,1,4,0,At Risk
15414.0,10,3,774.9000000000001,5,2,3,10,3,Potential Loyalists
15415.0,313,1,554.57,1,1,3,5,0,At Risk
15416.0,65,4,3984.32,3,3,5,11,2,Loyal Customers
15417.0,85,1,508.8,2,1,3,6,0,At Risk
15419.0,25,1,135.86,4,1,1,6,3,Potential Loyalists
15421.0,59,4,950.36,3,3,4,10,2,Loyal Customers
15422.0,323,2,97.7,1,1,1,3,0,At Risk
15423.0,38,1,43.5,3,1,1,5,0,At Risk
15424.0,254,2,383.34,1,1,2,4,0,At Risk
15426.0,19,5,1340.94,4,3,4,11,2,Loyal Customers
15427.0,33,3,1366.1,4,2,4,10,2,Loyal Customers
15428.0,15,1,93.78,4,1,1,6,3,Potential Loyalists
15429.0,27,2,386.1,4,1,2,7,3,Potential Loyalists
15432.0,23,1,171.19,4,1,1,6,3,Potential Loyalists
15433.0,214,2,533.3,1,1,3,5,0,At Risk
15434.0,8,5,1041.48,5,3,4,12,3,Potential Loyalists
15435.0,22,1,149.29,4,1,1,6,3,Potential Loyalists
15436.0,12,3,1013.52,5,2,4,11,3,Potential Loyalists
15437.0,262,1,198.86,1,1,1,3,0,At Risk
15438.0,131,1,156.57999999999998,2,1,1,4,0,At Risk
15440.0,55,3,381.44,3,2,2,7,2,Loyal Customers
15442.0,249,1,594.0,1,1,3,5,0,At Risk
15443.0,2,7,3073.46,5,4,5,14,1,Champions
15444.0,9,2,1398.46,5,1,4,10,3,Potential Loyalists
15445.0,264,1,113.5,1,1,1,3,0,At Risk
15447.0,331,1,155.17,1,1,1,3,0,At Risk
15448.0,313,1,494.64,1,1,3,5,0,At Risk
15449.0,26,3,974.52,4,2,4,10,2,Loyal Customers
15450.0,30,1,429.84,4,1,2,7,3,Potential Loyalists
15452.0,30,3,512.78,4,2,3,9,3,Potential Loyalists
15453.0,2,7,1306.47,5,4,4,13,1,Champions
15454.0,362,1,161.6,1,1,1,3,0,At Risk
15456.0,283,3,434.59000000000003,1,2,2,5,0,At Risk
15457.0,262,1,228.67,1,1,1,3,0,At Risk
15458.0,25,1,161.64,4,1,1,6,3,Potential Loyalists
15460.0,354,1,199.11,1,1,1,3,0,At Risk
15462.0,94,3,234.6,2,2,1,5,0,At Risk
15463.0,29,1,126.14,4,1,1,6,3,Potential Loyalists
15464.0,338,1,1044.65,1,1,4,6,0,At Risk
15465.0,20,18,7354.62,4,4,5,13,1,Champions
15466.0,85,1,331.13,2,1,2,5,0,At Risk
15467.0,9,3,522.93,5,2,3,10,3,Potential Loyalists
15468.0,51,2,467.51,3,1,3,7,3,Potential Loyalists
15469.0,50,2,538.55,3,1,3,7,3,Potential Loyalists
15471.0,2,1,426.40999999999997,5,1,2,8,3,Potential Loyalists
15472.0,113,1,371.56,2,1,2,5,0,At Risk
15473.0,14,7,1771.2,4,4,4,12,1,Champions
15475.0,77,1,454.10999999999996,2,1,2,5,0,At Risk
15478.0,40,2,1399.92,3,1,4,8,2,Loyal Customers
15482.0,16,12,10879.76,4,4,5,13,1,Champions
15483.0,161,4,220.65,2,3,1,6,0,At Risk
15484.0,1,4,3590.41,5,3,5,13,1,Champions
15485.0,30,3,2564.5,4,2,5,11,2,Loyal Customers
15488.0,93,1,91.32000000000001,2,1,1,4,0,At Risk
15489.0,23,3,1134.28,4,2,4,10,2,Loyal Customers
15491.0,95,6,3100.09,2,3,5,10,2,Loyal Customers
15492.0,28,2,659.4599999999999,4,1,3,8,3,Potential Loyalists
15493.0,33,5,1831.79,4,3,4,11,2,Loyal Customers
15494.0,21,2,1265.28,4,1,4,9,3,Potential Loyalists
15497.0,18,2,1262.2,4,1,4,9,3,Potential Loyalists
15498.0,3,27,13316.4,5,4,5,14,1,Champions
15500.0,8,4,1131.56,5,3,4,12,3,Potential Loyalists
15502.0,16,12,10232.71,4,4,5,13,1,Champions
15503.0,363,1,141.04,1,1,1,3,0,At Risk
15504.0,81,1,52.83,2,1,1,4,0,At Risk
15505.0,53,5,3610.96,3,3,5,11,2,Loyal Customers
15506.0,23,3,916.76,4,2,4,10,2,Loyal Customers
15507.0,172,1,414.21,2,1,2,5,0,At Risk
15508.0,189,6,1000.27,1,3,4,8,2,Loyal Customers
15510.0,331,1,250.0,1,1,2,4,0,At Risk
15511.0,12,5,883.63,5,3,3,11,2,Loyal Customers
15512.0,156,2,121.0,2,1,1,4,0,At Risk
15513.0,33,19,14758.220000000001,4,4,5,13,1,Champions
15514.0,12,11,3880.92,5,4,5,14,1,Champions
15516.0,45,3,62.43,3,2,1,6,0,At Risk
15517.0,233,1,267.03,1,1,2,4,0,At Risk
15518.0,64,8,1880.6,3,4,4,11,2,Loyal Customers
15520.0,2,1,343.5,5,1,2,8,3,Potential Loyalists
15521.0,40,8,3000.2,3,4,5,12,2,Loyal Customers
15522.0,33,2,387.49,4,1,2,7,3,Potential Loyalists
15523.0,84,1,412.01000000000005,2,1,2,5,0,At Risk
15524.0,25,1,440.0,4,1,2,7,3,Potential Loyalists
15525.0,2,3,692.96,5,2,3,10,3,Potential Loyalists
15526.0,33,2,148.44,4,1,1,6,3,Potential Loyalists
15527.0,19,8,2330.93,4,4,5,13,1,Champions
15528.0,254,1,229.33,1,1,1,3,0,At Risk
15529.0,23,11,3940.31,4,4,5,13,1,Champions
15530.0,22,4,1471.51,4,3,4,11,2,Loyal Customers
15531.0,8,2,1959.17,5,1,5,11,3,Potential Loyalists
15532.0,25,4,1554.29,4,3,4,11,2,Loyal Customers
15533.0,19,3,807.57,4,2,3,9,3,Potential Loyalists
15535.0,173,4,495.4,2,3,3,8,2,Loyal Customers
15537.0,163,1,110.92,2,1,1,4,0,At Risk
15539.0,7,1,538.46,5,1,3,9,3,Potential Loyalists
15540.0,11,1,213.3,5,1,1,7,3,Potential Loyalists
15541.0,114,1,85.13000000000001,2,1,1,4,0,At Risk
15543.0,288,1,126.16,1,1,1,3,0,At Risk
15544.0,9,9,3546.71,5,4,5,14,1,Champions
15545.0,54,2,288.96999999999997,3,1,2,6,0,At Risk
15547.0,7,14,4838.18,5,4,5,14,1,Champions
15549.0,77,3,1635.91,2,2,4,8,2,Loyal Customers
15550.0,4,4,575.63,5,3,3,11,3,Potential Loyalists
15551.0,37,1,436.06,3,1,2,6,3,Potential Loyalists
15552.0,217,1,90.12,1,1,1,3,0,At Risk
15553.0,60,1,406.08,3,1,2,6,0,At Risk
15554.0,278,1,217.2,1,1,1,3,0,At Risk
15555.0,12,16,4770.03,5,4,5,14,1,Champions
15556.0,24,1,279.77,4,1,2,7,3,Potential Loyalists
15557.0,29,1,407.63,4,1,2,7,3,Potential Loyalists
15561.0,12,4,800.59,5,3,3,11,3,Potential Loyalists
15562.0,352,1,134.55,1,1,1,3,0,At Risk
15563.0,22,4,1400.44,4,3,4,11,2,Loyal Customers
15565.0,50,2,173.16,3,1,1,5,0,At Risk
15567.0,19,1,186.01,4,1,1,6,3,Potential Loyalists
15568.0,3,3,758.29,5,2,3,10,3,Potential Loyalists
15569.0,104,5,1375.71,2,3,4,9,2,Loyal Customers
15570.0,7,12,4023.77,5,4,5,14,1,Champions
15571.0,12,4,640.1,5,3,3,11,3,Potential Loyalists
15572.0,5,7,2498.95,5,4,5,14,1,Champions
15573.0,32,2,551.37,4,1,3,8,3,Potential Loyalists
15574.0,178,4,638.97,2,3,3,8,2,Loyal Customers
15576.0,38,1,921.37,3,1,4,8,3,Potential Loyalists
15577.0,151,3,258.88,2,2,2,6,0,At Risk
15578.0,162,1,127.1,2,1,1,4,0,At Risk
15579.0,69,2,301.04,3,1,2,6,0,At Risk
15581.0,121,12,3421.52,2,4,5,11,2,Loyal Customers
15582.0,25,3,682.9100000000001,4,2,3,9,3,Potential Loyalists
15584.0,24,4,720.86,4,3,3,10,2,Loyal Customers
15585.0,177,1,455.3,2,1,2,5,0,At Risk
15587.0,50,4,913.6800000000001,3,3,4,10,2,Loyal Customers
15589.0,256,3,478.53000000000003,1,2,3,6,0,At Risk
15592.0,47,1,388.58,3,1,2,6,0,At Risk
15593.0,71,1,199.8,3,1,1,5,0,At Risk
15594.0,16,5,1771.78,4,3,4,11,2,Loyal Customers
15596.0,101,5,1406.59,2,3,4,9,2,Loyal Customers
15597.0,35,1,324.57,3,1,2,6,3,Potential Loyalists
15598.0,53,1,240.68,3,1,2,6,0,At Risk
15599.0,27,2,761.74,4,1,3,8,3,Potential Loyalists
15601.0,11,14,6776.56,5,4,5,14,1,Champions
15602.0,8,9,1297.8700000000001,5,4,4,13,1,Champions
15603.0,79,1,48.480000000000004,2,1,1,4,0,At Risk
15604.0,52,1,216.39,3,1,1,5,0,At Risk
15605.0,36,5,1198.23,3,3,4,10,2,Loyal Customers
15606.0,61,9,2920.16,3,4,5,12,2,Loyal Customers
15607.0,337,1,104.76,1,1,1,3,0,At Risk
15608.0,28,4,1093.68,4,3,4,11,2,Loyal Customers
15609.0,184,1,298.48,1,1,2,4,0,At Risk
15610.0,52,1,112.46000000000001,3,1,1,5,0,At Risk
15611.0,10,13,1591.45,5,4,4,13,1,Champions
15612.0,36,2,195.15,3,1,1,5,3,Potential Loyalists
15615.0,10,23,10399.74,5,4,5,14,1,Champions
15618.0,33,4,776.851,4,3,3,10,2,Loyal Customers
15619.0,11,1,336.40000000000003,5,1,2,8,3,Potential Loyalists
15620.0,57,3,1553.18,3,2,4,9,2,Loyal Customers
15621.0,4,4,1214.07,5,3,4,12,3,Potential Loyalists
15622.0,43,9,3709.56,3,4,5,12,1,Champions
15623.0,141,1,301.03,2,1,2,5,0,At Risk
15624.0,117,4,588.13,2,3,3,8,2,Loyal Customers
15625.0,104,4,1534.26,2,3,4,9,2,Loyal Customers
15626.0,75,2,675.8,2,1,3,6,2,Loyal Customers
15628.0,5,9,2870.2400000000002,5,4,5,14,1,Champions
15630.0,45,2,1186.35,3,1,4,8,2,Loyal Customers
15632.0,16,8,3285.31,4,4,5,13,1,Champions
15634.0,17,1,243.55,4,1,2,7,3,Potential Loyalists
15636.0,90,2,724.76,2,1,3,6,2,Loyal Customers
15637.0,53,1,223.36,3,1,1,5,0,At Risk
15639.0,134,1,425.32,2,1,2,5,0,At Risk
15640.0,4,15,12339.37,5,4,5,14,1,Champions
15641.0,105,4,1887.2,2,3,4,9,2,Loyal Customers
15643.0,192,3,664.0,1,2,3,6,2,Loyal Customers
15644.0,166,4,784.2,2,3,3,8,2,Loyal Customers
15645.0,19,1,604.54,4,1,3,8,3,Potential Loyalists
15646.0,158,3,447.64000000000004,2,2,2,6,0,At Risk
15648.0,204,2,639.5,1,1,3,5,0,At Risk
15649.0,336,2,816.0,1,1,3,5,0,At Risk
15651.0,37,3,646.3,3,2,3,8,2,Loyal Customers
15652.0,91,1,337.74,2,1,2,5,0,At Risk
15653.0,93,2,877.4399999999999,2,1,3,6,2,Loyal Customers
15654.0,9,2,922.53,5,1,4,10,3,Potential Loyalists
15655.0,243,1,560.67,1,1,3,5,0,At Risk
15656.0,45,4,748.5,3,3,3,9,2,Loyal Customers
15657.0,23,1,30.0,4,1,1,6,3,Potential Loyalists
15658.0,190,5,1024.1000000000001,1,3,4,8,2,Loyal Customers
15659.0,44,1,306.45,3,1,2,6,0,At Risk
15660.0,25,9,1600.86,4,4,4,12,1,Champions
15661.0,317,2,309.8,1,1,2,4,0,At Risk
15663.0,106,1,138.14,2,1,1,4,0,At Risk
15664.0,51,1,386.43,3,1,2,6,0,At Risk
15665.0,168,2,2222.21,2,1,5,8,2,Loyal Customers
15667.0,40,1,301.32,3,1,2,6,3,Potential Loyalists
15668.0,218,1,76.32000000000001,1,1,1,3,0,At Risk
15669.0,40,4,684.34,3,3,3,9,2,Loyal Customers
15670.0,297,1,173.05,1,1,1,3,0,At Risk
15671.0,19,7,2657.13,4,4,5,13,1,Champions
15673.0,88,4,2452.57,2,3,5,10,2,Loyal Customers
15674.0,73,5,2446.6,2,3,5,10,2,Loyal Customers
15675.0,81,3,323.69,2,2,2,6,0,At Risk
15676.0,19,3,3435.76,4,2,5,11,2,Loyal Customers
15677.0,49,1,657.23,3,1,3,7,3,Potential Loyalists
15678.0,53,1,352.7,3,1,2,6,0,At Risk
15679.0,24,4,781.28,4,3,3,10,2,Loyal Customers
15680.0,9,3,1333.68,5,2,4,11,3,Potential Loyalists
15681.0,25,5,1426.16,4,3,4,11,2,Loyal Customers
15683.0,117,1,193.75,2,1,1,4,0,At Risk
15687.0,9,9,2993.1,5,4,5,14,1,Champions
15689.0,120,2,254.1,2,1,2,5,0,At Risk
15690.0,4,2,239.76,5,1,2,8,3,Potential Loyalists
15691.0,252,1,136.8,1,1,1,3,0,At Risk
15692.0,28,1,191.04,4,1,1,6,3,Potential Loyalists
15694.0,1,14,6479.4,5,4,5,14,1,Champions
15695.0,267,2,409.98,1,1,2,4,0,At Risk
15696.0,33,8,2672.59,4,4,5,13,2,Loyal Customers
15699.0,18,1,309.65,4,1,2,7,3,Potential Loyalists
15700.0,172,2,692.93,2,1,3,6,0,At Risk
15701.0,2,4,1497.37,5,3,4,12,1,Champions
15703.0,265,1,211.5,1,1,1,3,0,At Risk
15704.0,140,4,2283.12,2,3,5,10,2,Loyal Customers
15705.0,201,1,143.1,1,1,1,3,0,At Risk
15706.0,64,4,1060.56,3,3,4,10,2,Loyal Customers
15707.0,35,4,887.95,3,3,4,10,2,Loyal Customers
15708.0,41,7,3178.83,3,4,5,12,2,Loyal Customers
15709.0,284,1,133.25,1,1,1,3,0,At Risk
15712.0,9,5,1072.3600000000001,5,3,4,12,2,Loyal Customers
15713.0,143,2,356.7,2,1,2,5,0,At Risk
15714.0,12,2,330.03000000000003,5,1,2,8,3,Potential Loyalists
15716.0,146,4,1075.71,2,3,4,9,2,Loyal Customers
15717.0,234,1,150.3,1,1,1,3,0,At Risk
15719.0,33,13,5014.5,4,4,5,13,1,Champions
15720.0,24,1,598.73,4,1,3,8,3,Potential Loyalists
15721.0,12,1,451.46000000000004,5,1,2,8,3,Potential Loyalists
15722.0,36,5,2177.61,3,3,5,11,2,Loyal Customers
15723.0,365,1,189.0,1,1,1,3,0,At Risk
15724.0,201,2,218.25,1,1,1,3,0,At Risk
15725.0,15,1,415.25,4,1,2,7,3,Potential Loyalists
15727.0,17,7,5072.21,4,4,5,13,1,Champions
15729.0,213,1,85.0,1,1,1,3,0,At Risk
15730.0,66,3,1120.88,3,2,4,9,2,Loyal Customers
15732.0,212,2,294.12,1,1,2,4,0,At Risk
15733.0,283,1,162.3,1,1,1,3,0,At Risk
15734.0,115,2,1339.45,2,1,4,7,2,Loyal Customers
15737.0,15,8,1188.1200000000001,4,4,4,12,1,Champions
15738.0,19,16,4802.42,4,4,5,13,1,Champions
15739.0,66,1,449.12,3,1,2,6,0,At Risk
15740.0,49,1,154.88,3,1,1,5,0,At Risk
15743.0,16,4,772.59,4,3,3,10,3,Potential Loyalists
15744.0,78,1,34.8,2,1,1,4,0,At Risk
15745.0,19,4,1094.59,4,3,4,11,2,Loyal Customers
15746.0,134,1,196.88,2,1,1,4,0,At Risk
15747.0,13,3,929.2099999999999,5,2,4,11,3,Potential Loyalists
15748.0,40,1,131.86,3,1,1,5,0,At Risk
15749.0,235,3,44534.3,1,2,5,8,2,Loyal Customers
15750.0,3,8,2453.9,5,4,5,14,1,Champions
15752.0,40,7,2593.45,3,4,5,12,2,Loyal Customers
15753.0,305,1,79.2,1,1,1,3,0,At Risk
15754.0,51,3,458.57,3,2,2,7,2,Loyal Customers
15755.0,10,6,2364.25,5,3,5,13,1,Champions
15756.0,61,4,527.23,3,3,3,9,2,Loyal Customers
15757.0,66,2,714.42,3,1,3,7,2,Loyal Customers
15758.0,25,1,205.25,4,1,1,6,3,Potential Loyalists
15759.0,218,3,253.04,1,2,2,5,0,At Risk
15762.0,65,2,583.75,3,1,3,7,2,Loyal Customers
15763.0,32,2,1086.92,4,1,4,9,2,Loyal Customers
15764.0,88,6,3279.97,2,3,5,10,2,Loyal Customers
15766.0,64,1,315.06,3,1,2,6,0,At Risk
15768.0,116,3,621.8299999999999,2,2,3,7,2,Loyal Customers
15769.0,7,26,56252.72,5,4,5,14,1,Champions
15773.0,6,1,635.6800000000001,5,1,3,9,3,Potential Loyalists
15774.0,69,1,270.8,3,1,2,6,0,At Risk
15775.0,245,1,104.9,1,1,1,3,0,At Risk
15776.0,133,1,241.62,2,1,2,5,0,At Risk
15777.0,241,4,1047.11,1,3,4,8,2,Loyal Customers
15780.0,184,3,475.28000000000003,1,2,3,6,0,At Risk
15781.0,25,3,345.46,4,2,2,8,3,Potential Loyalists
15782.0,10,3,2614.7400000000002,5,2,5,12,2,Loyal Customers
15783.0,11,1,246.3,5,1,2,8,3,Potential Loyalists
15785.0,33,5,2328.9700000000003,4,3,5,12,2,Loyal Customers
15786.0,46,3,4919.0,3,2,5,10,2,Loyal Customers
15787.0,26,3,919.25,4,2,4,10,2,Loyal Customers
15789.0,358,1,351.3,1,1,2,4,0,At Risk
15790.0,10,1,218.75,5,1,1,7,3,Potential Loyalists
15791.0,44,2,1612.69,3,1,4,8,2,Loyal Customers
15793.0,15,3,965.61,4,2,4,10,3,Potential Loyalists
15795.0,150,1,610.01,2,1,3,6,0,At Risk
15796.0,1,8,2701.81,5,4,5,14,1,Champions
15797.0,113,4,2207.4,2,3,5,10,2,Loyal Customers
15799.0,76,3,876.09,2,2,3,7,2,Loyal Customers
15800.0,107,2,696.89,2,1,3,6,0,At Risk
15801.0,46,3,1063.95,3,2,4,9,2,Loyal Customers
15802.0,143,1,451.42,2,1,2,5,0,At Risk
15803.0,51,1,415.82000000000005,3,1,2,6,0,At Risk
15804.0,1,13,4206.39,5,4,5,14,1,Champions
15805.0,23,17,5488.18,4,4,5,13,1,Champions
15806.0,46,3,784.58,3,2,3,8,2,Loyal Customers
15807.0,50,3,903.9,3,2,4,9,2,Loyal Customers
15808.0,306,4,3619.2200000000003,1,3,5,9,2,Loyal Customers
15809.0,36,5,515.77,3,3,3,9,2,Loyal Customers
15810.0,79,4,1391.98,2,3,4,9,2,Loyal Customers
15811.0,22,6,2218.62,4,3,5,12,2,Loyal Customers
15812.0,107,5,1801.14,2,3,4,9,2,Loyal Customers
15813.0,208,2,1303.9099999999999,1,1,4,6,2,Loyal Customers
15814.0,17,4,1945.33,4,3,5,12,2,Loyal Customers
15815.0,64,5,2100.6,3,3,5,11,2,Loyal Customers
15819.0,49,4,1905.45,3,3,4,10,2,Loyal Customers
15820.0,320,1,206.98,1,1,1,3,0,At Risk
15821.0,44,2,570.96,3,1,3,7,3,Potential Loyalists
15822.0,3,2,885.47,5,1,4,10,3,Potential Loyalists
15823.0,372,1,15.0,1,1,1,3,0,At Risk
15825.0,172,1,532.94,2,1,3,6,0,At Risk
15826.0,56,3,1654.31,3,2,4,9,2,Loyal Customers
15827.0,73,14,1836.0900000000001,2,4,4,10,2,Loyal Customers
15829.0,99,2,636.14,2,1,3,6,0,At Risk
15830.0,38,1,576.0,3,1,3,7,3,Potential Loyalists
15831.0,58,3,785.28,3,2,3,8,2,Loyal Customers
15832.0,254,1,836.79,1,1,3,5,0,At Risk
15834.0,70,4,2156.56,3,3,5,11,2,Loyal Customers
15835.0,44,4,954.09,3,3,4,10,2,Loyal Customers
15836.0,50,1,137.37,3,1,1,5,0,At Risk
15837.0,65,1,391.98,3,1,2,6,0,At Risk
15838.0,11,19,33643.08,5,4,5,14,1,Champions
15839.0,33,3,1048.49,4,2,4,10,2,Loyal Customers
15840.0,59,2,355.56,3,1,2,6,0,At Risk
15841.0,73,4,1224.06,2,3,4,9,2,Loyal Customers
15843.0,304,1,118.95000000000002,1,1,1,3,0,At Risk
15844.0,46,1,130.73999999999998,3,1,1,5,0,At Risk
15845.0,18,8,3711.77,4,4,5,13,1,Champions
15847.0,38,2,389.27,3,1,2,6,3,Potential Loyalists
15850.0,19,2,227.3,4,1,1,6,3,Potential Loyalists
15852.0,187,2,160.71,1,1,1,3,0,At Risk
15853.0,52,1,100.6,3,1,1,5,0,At Risk
15854.0,4,12,2969.12,5,4,5,14,1,Champions
15855.0,137,5,706.34,2,3,3,8,2,Loyal Customers
15856.0,4,27,16006.95,5,4,5,14,1,Champions
15857.0,19,1,297.0,4,1,2,7,3,Potential Loyalists
15858.0,16,5,1400.82,4,3,4,11,2,Loyal Customers
15860.0,41,8,959.76,3,4,4,11,2,Loyal Customers
15861.0,12,8,3128.84,5,4,5,14,1,Champions
15862.0,8,4,832.88,5,3,3,11,3,Potential Loyalists
15863.0,26,2,68.84,4,1,1,6,3,Potential Loyalists
15864.0,22,6,1936.3200000000002,4,3,5,12,2,Loyal Customers
15865.0,41,3,895.13,3,2,4,9,2,Loyal Customers
15866.0,101,1,211.89,2,1,1,4,0,At Risk
15867.0,5,15,3810.14,5,4,5,14,1,Champions
15869.0,277,2,133.94,1,1,1,3,0,At Risk
15870.0,33,1,311.39,4,1,2,7,3,Potential Loyalists
15872.0,15,2,283.81,4,1,2,7,3,Potential Loyalists
15874.0,64,7,4380.8,3,4,5,12,2,Loyal Customers
15877.0,2,2,489.13,5,1,3,9,3,Potential Loyalists
15880.0,369,1,325.73,1,1,2,4,0,At Risk
15881.0,312,5,501.39000000000004,1,3,3,7,2,Loyal Customers
15882.0,199,4,516.36,1,3,3,7,2,Loyal Customers
15883.0,2,2,396.48,5,1,2,8,3,Potential Loyalists
15885.0,93,3,379.35,2,2,2,6,0,At Risk
15886.0,60,1,181.09,3,1,1,5,0,At Risk
15888.0,81,1,163.21,2,1,1,4,0,At Risk
15889.0,157,2,414.61,2,1,2,5,0,At Risk
15891.0,227,1,511.68,1,1,3,5,0,At Risk
15894.0,253,2,236.35000000000002,1,1,1,3,0,At Risk
15895.0,150,1,179.17,2,1,1,4,0,At Risk
15897.0,194,2,193.74,1,1,1,3,0,At Risk
15898.0,1,5,1356.13,5,3,4,12,1,Champions
15899.0,369,1,56.25,1,1,1,3,0,At Risk
15900.0,24,1,331.39,4,1,2,7,3,Potential Loyalists
15901.0,17,3,351.25,4,2,2,8,3,Potential Loyalists
15903.0,10,7,5126.76,5,4,5,14,1,Champions
15904.0,8,1,164.68,5,1,1,7,3,Potential Loyalists
15906.0,20,7,1552.19,4,4,4,12,2,Loyal Customers
15907.0,4,3,717.11,5,2,3,10,3,Potential Loyalists
15909.0,174,1,191.94,2,1,1,4,0,At Risk
15910.0,1,8,1183.43,5,4,4,13,1,Champions
15912.0,178,2,264.62,2,1,2,5,0,At Risk
15916.0,16,8,1487.46,4,4,4,12,1,Champions
15917.0,248,1,123.1,1,1,1,3,0,At Risk
15918.0,191,2,331.28,1,1,2,4,0,At Risk
15919.0,20,2,459.17,4,1,2,7,3,Potential Loyalists
15920.0,154,4,167.5,2,3,1,6,0,At Risk
15921.0,173,1,323.03000000000003,2,1,2,5,0,At Risk
15922.0,373,1,369.5,1,1,2,4,0,At Risk
15923.0,373,1,127.08,1,1,1,3,0,At Risk
15925.0,194,1,207.15,1,1,1,3,0,At Risk
15930.0,67,1,426.63,3,1,2,6,0,At Risk
15932.0,4,8,2495.87,5,4,5,14,1,Champions
15933.0,21,3,1107.46,4,2,4,10,2,Loyal Customers
15935.0,239,2,416.86,1,1,2,4,0,At Risk
15937.0,64,1,145.35,3,1,1,5,0,At Risk
15938.0,112,5,404.58,2,3,2,7,2,Loyal Customers
15939.0,90,15,6115.01,2,4,5,11,1,Champions
15940.0,311,1,35.8,1,1,1,3,0,At Risk
15942.0,134,1,337.44,2,1,2,5,0,At Risk
15944.0,277,1,325.1,1,1,2,4,0,At Risk
15945.0,365,1,181.0,1,1,1,3,0,At Risk
15947.0,83,1,1708.24,2,1,4,7,2,Loyal Customers
15948.0,8,2,955.24,5,1,4,10,3,Potential Loyalists
15949.0,17,2,364.72,4,1,2,7,3,Potential Loyalists
15950.0,32,4,1725.96,4,3,4,11,2,Loyal Customers
15951.0,9,2,708.22,5,1,3,9,3,Potential Loyalists
15952.0,34,4,781.91,3,3,3,9,2,Loyal Customers
15953.0,15,8,1657.28,4,4,4,12,1,Champions
15955.0,24,14,4416.26,4,4,5,13,1,Champions
15957.0,32,1,418.49,4,1,2,7,3,Potential Loyalists
15958.0,74,1,104.35,2,1,1,4,0,At Risk
15963.0,20,2,470.76,4,1,3,8,3,Potential Loyalists
15965.0,17,4,749.1800000000001,4,3,3,10,2,Loyal Customers
15967.0,23,2,381.68,4,1,2,7,3,Potential Loyalists
15969.0,3,3,666.1,5,2,3,10,3,Potential Loyalists
15970.0,304,1,314.1,1,1,2,4,0,At Risk
15971.0,17,12,4199.85,4,4,5,13,1,Champions
15973.0,367,1,307.82000000000005,1,1,2,4,0,At Risk
15974.0,39,7,3442.15,3,4,5,12,2,Loyal Customers
15975.0,84,1,371.01,2,1,2,5,0,At Risk
15976.0,165,2,427.64,2,1,2,5,0,At Risk
15977.0,17,2,1009.73,4,1,4,9,3,Potential Loyalists
15978.0,77,1,1098.78,2,1,4,7,0,At Risk
15980.0,89,3,2398.86,2,2,5,9,2,Loyal Customers
15981.0,25,8,3408.48,4,4,5,13,1,Champions
15983.0,22,4,1422.55,4,3,4,11,2,Loyal Customers
15984.0,3,10,2608.02,5,4,5,14,1,Champions
15985.0,123,2,1142.42,2,1,4,7,2,Loyal Customers
15986.0,30,1,168.12,4,1,1,6,3,Potential Loyalists
15987.0,12,7,1415.02,5,4,4,13,1,Champions
15988.0,19,1,156.78,4,1,1,6,3,Potential Loyalists
15990.0,44,2,792.11,3,1,3,7,2,Loyal Customers
15992.0,4,1,41.989999999999995,5,1,1,7,3,Potential Loyalists
15993.0,9,7,2727.63,5,4,5,14,1,Champions
15994.0,55,1,389.52,3,1,2,6,0,At Risk
15996.0,88,6,1021.33,2,3,4,9,2,Loyal Customers
15998.0,37,5,3053.78,3,3,5,11,2,Loyal Customers
16000.0,3,3,12393.7,5,2,5,12,1,Champions
16003.0,30,5,2735.37,4,3,5,12,2,Loyal Customers
16005.0,12,4,570.07,5,3,3,11,3,Potential Loyalists
16006.0,211,1,101.4,1,1,1,3,0,At Risk
16007.0,48,4,1662.56,3,3,4,10,2,Loyal Customers
16008.0,24,3,478.78,4,2,3,9,3,Potential Loyalists
16009.0,22,4,961.21,4,3,4,11,2,Loyal Customers
16010.0,246,3,373.8,1,2,2,5,0,At Risk
16011.0,8,16,3342.96,5,4,5,14,1,Champions
16012.0,35,3,1398.33,3,2,4,9,2,Loyal Customers
16013.0,4,47,36800.6,5,4,5,14,1,Champions
16014.0,38,3,643.45,3,2,3,8,2,Loyal Customers
16015.0,4,3,683.71,5,2,3,10,3,Potential Loyalists
16016.0,3,8,1419.71,5,4,4,13,1,Champions
16017.0,47,1,179.23,3,1,1,5,0,At Risk
16018.0,39,2,408.90000000000003,3,1,2,6,3,Potential Loyalists
16019.0,47,9,3786.2400000000002,3,4,5,12,1,Champions
16020.0,17,3,851.01,4,2,3,9,3,Potential Loyalists
16022.0,260,1,586.4,1,1,3,5,0,At Risk
16023.0,46,3,719.81,3,2,3,8,2,Loyal Customers
16024.0,12,1,246.99,5,1,2,8,3,Potential Loyalists
16025.0,30,1,439.65999999999997,4,1,2,7,3,Potential Loyalists
16026.0,43,1,226.59,3,1,1,5,0,At Risk
16027.0,92,6,934.62,2,3,4,9,2,Loyal Customers
16029.0,39,63,80613.24,3,4,5,12,1,Champions
16030.0,310,1,312.64,1,1,2,4,0,At Risk
16031.0,92,2,541.65,2,1,3,6,0,At Risk
16033.0,6,20,8733.68,5,4,5,14,1,Champions
16034.0,196,3,437.7,1,2,2,5,0,At Risk
16036.0,87,2,758.92,2,1,3,6,2,Loyal Customers
